SKU,Store,category,OOS_days,date_list,OOS_lastDay,avg_loss_sale_quantity,avg_loss_net_sale,avg_loss_mergin,total_loss_sale_quantity,total_loss_net_sale,total_loss_mergin,Category
AULS498209-You Me Everything,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS469689820OS-TeamAUS-CWG KIDS SPORTS CAP,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS505440-Cilkas Journey (POM),AULS.OOL114,,4,"[datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.03999999910593033,1.2359999418258667,0.6359999775886536,0.1599999964237213,4.943999767303467,2.5439999103546143,03-Books
AULS448875-LM17 Quietest Quokka Little Ma,AULS.OOL104,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.04545454680919647,0.1818181872367859,0.10409090667963028,0.3181818276643753,1.2727273106575012,0.728636346757412,03-Books
AULS492138-Unscary Book,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.10000000149011612,1.062000036239624,0.4440000057220459,0.7000000104308128,7.434000253677368,3.1080000400543213,03-Books
AULS502019PRINTSM-MG MINI SUNNY SUN HAT,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS399669-Stolen Life,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.09090909361839294,1.6518181562423706,0.08636363595724106,0.6363636553287506,11.562727093696594,0.6045454517006874,03-Books
AULS448872-LM14 Nervous Numbat Little Mat,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.10000000149011612,0.36400002241134644,0.19299998879432678,0.7000000104308128,2.548000156879425,1.3509999215602875,03-Books
AULS46973166510-GC2018-WOMENS HD LOGO TEE,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS47436174004-I LOVE G.C.,AULS.OOL104,,3,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26)]",0,0.043478261679410934,0.9452173709869385,0.5756521821022034,0.1304347850382328,2.8356521129608154,1.72695654630661,03-Books
AULS406478-Why Nations Fail,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS456596M-Adults tee/Ned kelly clsic Blk,AULS.TSV101,,5,"[datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS4999470-QLD SOO19 Girls Footysuit,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.25,3.630000114440918,0.21250000596046448,1.75,25.410000801086426,1.4875000417232513,03-Books
AULS328327-Farewell My Lovely: Popular Pe,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS448868-LM10 Jolliest Joey Little Mate,AULS.OOL104,,1,"[datetime.date(2019, 11, 24)]",0,0.0714285746216774,0.2857142984867096,0.16428570449352264,0.0714285746216774,0.2857142984867096,0.16428570449352264,03-Books
AULS503711-Bedtime Storybook: Disney Clas,AULS.OOL101,,5,"[datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.07999999821186066,1.308000087738037,0.8167999982833862,0.3999999910593033,6.5400004386901855,4.083999991416931,03-Books
AULS483756-Magic Hat 15th Anniv. Ed,AULS.OOL101,,5,"[datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.05263157933950424,0.5152631402015686,0.24736841022968292,0.2631578966975212,2.576315701007843,1.2368420511484146,03-Books
AULS486839MRON3XL-NRL Broncos Fishing Shirt MENS,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS328318-Brideshead Revisited: Popular,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS454659581S-Adult tee White Patch Red Marl,AULS.OOL104,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.07692307978868484,1.3961538076400757,0.7423076629638672,0.5384615585207939,9.77307665348053,5.19615364074707,03-Books
AULS476522-Decision Book (new edition),AULS.OOL114,,1,"[datetime.date(2019, 11, 27)]",0,0.0714285746216774,1.6228570938110352,0.8921428322792053,0.0714285746216774,1.6228570938110352,0.8921428322792053,03-Books
AULS498649NAVY2-AOP CROC  T-SHIRT W/APP,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS501197PNKTR00-Zip Growsuit,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS462222050K-Baby ALPACA /Wool TWD,AULS.OOL104,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS498017NVYGDL-NRL19 COWBOYS M SLEEVLS HOODY,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.25,6.197500228881836,-0.17749999463558197,1.75,43.38250160217285,-1.2424999624490738,03-Books
AULS47774512-COWBOYS LADIES REFLEC LOGO TEE,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0625,0.8506249785423279,0.17249999940395355,0.4375,5.954374849796295,1.2074999958276749,03-Books
AULS497455-Pearl #3: The Proper Unicorn,AULS.OOL104,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS498242-Ella and Olivia Bind Up: Adora,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.20000000298023224,2.7260000705718994,1.7040001153945923,1.4000000208616257,19.082000494003296,11.928000807762146,03-Books
AULS4854924992-Kids flappy boxing roo T royal,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS495348BLUE10Y-BBL19 BNE HEAT K ONFLD JERSEY,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS487489-Girl in the Ice,AULS.OOL104,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS502540-Simple Truth (new edition),AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS48119242/10-AUSSIE SOLES INDY FUCHSIA,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS43448709711-UGG MEN AU SHEEPSKIN SLIPPER,AULS.OOL101,,3,"[datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS448873-LM15 Organised Octopus Little,AULS.OOL104,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS4260812940-BABY BOY LS ROMPER SHARK BOARD,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.05263157933950424,1.1957894563674927,0.7173684239387512,0.3684210553765297,8.370526194572449,5.0215789675712585,03-Books
AULS498019NVYGD8-NRL19 COWBOYS Y SLEEVLS HOODY,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS502542-Heal,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.125,3.7487499713897705,1.875,0.875,26.241249799728394,13.125,03-Books
AULS463435042M-M T - KOMBI FRONT,AULS.OOL101,,2,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25)]",0,0.3333333432674408,6.6370368003845215,3.553703784942627,0.6666666865348816,13.274073600769043,7.107407569885254,03-Books
AULS499227-Kochies 11 Step Money Plan,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.10000000149011612,2.7260000705718994,1.3630000352859497,0.7000000104308128,19.082000494003296,9.541000247001648,03-Books
AULS467949-NQ Cowboys Albie '47 MVP-Kids,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS506241-Wrecking Ball: Diary of a Wimp,AULS.OOL114,,5,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28)]",0,0.4000000059604645,5.451333522796631,2.999333143234253,2.0000000298023224,27.256667613983154,14.996665716171265,03-Books
AULS4565872-Kids T/shirt Koala chky R.BLUE,AULS.TSV101,,6,"[datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS500442-Rethinking Strategy,AULS.OOL101,,4,"[datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.07692307978868484,2.0946154594421387,1.0476922988891602,0.3076923191547394,8.378461837768555,4.190769195556641,03-Books
AULS501827-Big Little Lies Season 2 TV Ti,AULS.OOL103,,5,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28)]",0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS502457-Keep You Close,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0476190485060215,1.4714285135269165,0.7571428418159485,0.3333333395421505,10.299999594688416,5.299999892711639,03-Books
AULS475480XXL-MENS T - DESTINATION LOCK UP,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.3181818127632141,6.119090557098389,3.1759092807769775,2.227272689342499,42.83363389968872,22.231364965438843,03-Books
AULS505613-Return of Thelma the Unicorn,AULS.OOL101,,5,"[datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.2222222238779068,2.357222318649292,1.086111068725586,1.111111119389534,11.78611159324646,5.43055534362793,03-Books
AULS448879-LM21 Unique Ulysses Butterfly,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS45427842099-M WC SCARF STRIPE NAVY,AULS.OOL101,,5,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28)]",0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS484995S-LADIES T - BOARDS,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.2222222238779068,4.039999961853027,1.984444499015808,1.5555555671453476,28.27999973297119,13.891111493110657,03-Books
AULS4999390-QLD SOO19 Original,AULS.TSV101,,1,"[datetime.date(2019, 11, 30)]",1,0.1599999964237213,2.654400110244751,0.10319999605417252,0.1599999964237213,2.654400110244751,0.10319999605417252,03-Books
AULS502685-Bulletproof Problem Solving,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS505463-Beauchamp Hall,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.06666667014360428,1.0299999713897705,0.515333354473114,0.46666669100522995,7.2099997997283936,3.607333481311798,03-Books
AULS455584000-QLD Reds Original,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0625,0.28437501192092896,-0.7081249952316284,0.4375,1.9906250834465027,-4.956874966621399,03-Books
AULS472375420M-(AM) AUS COAT OF ARM,AULS.OOL104,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS482445-Brain Rules for Ageing Well,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS492137-Pig the Grub,AULS.OOL101,,6,"[datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.1666666716337204,1.7788889408111572,0.7350000143051147,1.0000000298023224,10.673333644866943,4.4100000858306885,03-Books
AULS498158-Other Wife,AULS.OOL114,,1,"[datetime.date(2019, 11, 25)]",0,0.0714285746216774,0.9735714197158813,0.5342857241630554,0.0714285746216774,0.9735714197158813,0.5342857241630554,03-Books
AULS500198-Little Book Of Buddhism,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.20000000298023224,2.452000141143799,1.0880000591278076,1.4000000208616257,17.164000988006592,7.616000413894653,03-Books
AULS429205-One Shot,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS4723774412-(AM) BUG EYE P,AULS.OOL104,,5,"[datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS495363GREEN14Y-BBL19 MEL STARS K ONFLD JERSEY,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS499817NAVYM-W19 COWBOYS M CLUB GRAPHIX T,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS387712046M-SWAGMAN CRUSHABLE HAT BROWN,AULS.OOL104,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS466476-Mens Watch Traditional Asst,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS482528-Art of Happiness 20th Anniv. G,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS503629-FORTNITE Official Outfits Hand,AULS.OOL101,,4,"[datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.07692307978868484,1.9257692098617554,0.946538507938385,0.3076923191547394,7.7030768394470215,3.78615403175354,03-Books
AULS503581-Shipwreck Hunter,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.1428571492433548,3.1157143115997314,1.6228570938110352,1.0000000447034836,21.81000018119812,11.359999656677246,03-Books
AULS504611-Secret Network of Nature,AULS.OOL101,,3,"[datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.31578946113586426,6.02526330947876,3.1547365188598633,0.9473683834075928,18.07578992843628,9.46420955657959,03-Books
AULS438672-Throne of Glass,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS499185-Forgotten Child,AULS.OOL101,,2,"[datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.20000000298023224,3.815999984741211,1.9459998607635498,0.4000000059604645,7.631999969482422,3.8919997215270996,03-Books
AULS448870-LM12 Laziest Lizard Little Mat,AULS.OOL104,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.09090909361839294,0.3636363744735718,0.20909090340137482,0.6363636553287506,2.5454546213150024,1.4636363238096237,03-Books
AULS498665NAVY4-HOODY APP SHARK,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS46969942014-TeamAUS-CWG KIDS HOODED SWEAT,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS483761-Stink-o-Saurus,AULS.OOL101,,2,"[datetime.date(2019, 11, 25), datetime.date(2019, 11, 26)]",0,0.03703703731298447,0.378888875246048,0.17000000178813934,0.07407407462596893,0.757777750492096,0.3400000035762787,03-Books
AULS506791S-NRL Cowboys Hawaiian Shirt MEN,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0714285746216774,4.220714092254639,1.8764286041259766,0.5000000223517418,29.54499864578247,13.135000228881836,03-Books
AULS460022-WeirDo: #7 Mega Weird,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS494092-Dead If You Dont,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS502568-After the End,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.1428571492433548,4.414285659790039,2.2714285850524902,1.0000000447034836,30.899999618530273,15.900000095367432,03-Books
